parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.7435897435897436,0.6875,0.845108695652174,39,8.79389176517725,0.0012353179045021534,0.03167481806415778,0.00330352783203125,866,0.10546875,29.60791015625,0.6175178777087819,0.6150601363994859,0.5861456553141277,34,44
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.8222222222222222,0.7777777777777778,0.9723320158102767,45,8.233381201978773,0.0012512668035924435,0.02780592896872097,0.00330352783203125,866,0.00390625,29.60791015625,0.6081782195604208,0.6152643821004665,0.6048477272192637,30,40
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.8409090909090909,0.8444444444444444,0.9008264462809917,44,10.710794706828892,0.0014218627475202084,0.032315062443641095,0.00330352783203125,866,0.0078125,29.60791015625,0.618884415789084,0.609760429371487,0.6053994615872701,49,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5333333333333333,0.4878048780487805,0.6527777777777778,45,10.800292347092181,0.0012741060927510262,0.028313468727800578,0.00330352783203125,866,0.015625,29.60791015625,0.605686254799366,0.619416334863865,0.5915903925895691,36,46
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6888888888888889,0.5333333333333333,0.6904761904761905,45,10.532688118051738,0.0012067877687513828,0.02681750597225295,0.00330352783203125,866,0.0078125,29.60791015625,0.614424508403648,0.6129419236923709,0.5973775525887807,46,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.6,0.35714285714285715,0.5972222222222222,45,11.780522629152983,0.0014165029861032963,0.031477844135628805,0.00330352783203125,866,0.00390625,29.60791015625,0.6084175421433016,0.6084175421433016,0.5884076694647471,50,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7727272727272727,0.782608695652174,0.8946280991735537,44,10.474567318800837,0.001215736847370863,0.02763038289479234,0.00330352783203125,866,0.0078125,29.60791015625,0.6149711979157997,0.6220120543783362,0.6075800697008769,35,45
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7906976744186046,0.8085106382978723,0.8636363636363636,43,7.183410767000169,0.0012121382169425488,0.02818926085912904,0.00330352783203125,866,0.00390625,29.60791015625,0.6119936650449579,0.621292857735446,0.6092983484268188,21,31
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.9555555555555556,0.9523809523809523,0.9980237154150198,45,6.476947113871574,0.0012153079733252525,0.02700684385167228,0.00330352783203125,866,0.0,29.60791015625,0.6223839198549589,0.632487863528006,0.6184090773264567,18,28
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5116279069767442,0.2222222222222222,0.5021645021645023,43,7.102221644017845,0.0011749188415706158,0.02732369399001432,0.00330352783203125,866,0.0078125,29.60791015625,0.6151791014003031,0.6302219069365299,0.6046062568823497,22,32
