parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,9,9,distance,minkowski,2,6,96,96,0.4523809523809524,0.5818181818181818,0.526077097505669
n_neighbors,9,9,distance,minkowski,2,6,97,97,0.6136363636363636,0.5142857142857142,0.5661157024793388
n_neighbors,9,9,distance,minkowski,2,6,98,98,0.6,0.7,0.6146245059288538
n_neighbors,9,9,distance,minkowski,2,6,99,99,0.5581395348837209,0.45714285714285713,0.5692640692640693
n_neighbors,9,9,distance,minkowski,2,6,100,100,0.4722222222222222,0.5581395348837209,0.5154320987654322
n_neighbors,9,9,distance,minkowski,2,6,101,101,0.4444444444444444,0.24242424242424243,0.5553359683794467
n_neighbors,9,9,distance,minkowski,2,6,102,102,0.6222222222222222,0.6046511627906976,0.6719367588932806
n_neighbors,9,9,distance,minkowski,2,6,103,103,0.6046511627906976,0.6222222222222222,0.685064935064935
n_neighbors,9,9,distance,minkowski,2,6,104,104,0.3953488372093023,0.4090909090909091,0.46969696969696967
n_neighbors,9,9,distance,minkowski,2,6,105,105,0.4666666666666667,0.3684210526315789,0.45256916996047436
n_neighbors,9,9,distance,minkowski,2,6,106,106,0.5333333333333333,0.4878048780487805,0.5773809523809523
n_neighbors,9,9,distance,minkowski,2,6,107,107,0.4888888888888889,0.5106382978723404,0.5238095238095238
n_neighbors,9,9,distance,minkowski,2,6,108,108,0.6888888888888889,0.65,0.7677865612648221
n_neighbors,11,11,distance,minkowski,2,6,1,1,0.4888888888888889,0.5490196078431373,0.47035573122529645
n_neighbors,11,11,distance,minkowski,2,6,2,2,0.6888888888888889,0.5625,0.8952569169960474
n_neighbors,11,11,distance,minkowski,2,6,3,3,0.37777777777777777,0.44,0.38537549407114624
n_neighbors,11,11,distance,minkowski,2,6,4,4,0.5111111111111111,0.3125,0.5395256916996047
n_neighbors,11,11,distance,minkowski,2,6,5,5,0.3333333333333333,0.2857142857142857,0.35119047619047616
n_neighbors,11,11,distance,minkowski,2,6,6,6,0.5555555555555556,0.09090909090909091,0.5714285714285714
n_neighbors,11,11,distance,minkowski,2,6,7,7,0.6222222222222222,0.711864406779661,0.683794466403162
n_neighbors,11,11,distance,minkowski,2,6,8,8,0.6222222222222222,0.5641025641025641,0.6482213438735178
n_neighbors,11,11,distance,minkowski,2,6,9,9,0.5555555555555556,0.3333333333333333,0.5
n_neighbors,11,11,distance,minkowski,2,6,10,10,0.6,0.6086956521739131,0.6547619047619048
n_neighbors,11,11,distance,minkowski,2,6,11,11,0.4666666666666667,0.5,0.5019762845849802
n_neighbors,11,11,distance,minkowski,2,6,12,12,0.5777777777777777,0.5365853658536586,0.6726190476190477
n_neighbors,11,11,distance,minkowski,2,6,13,13,0.6285714285714286,0.6060606060606061,0.6568627450980392
n_neighbors,11,11,distance,minkowski,2,6,14,14,0.6222222222222222,0.5641025641025641,0.6620553359683795
n_neighbors,11,11,distance,minkowski,2,6,15,15,0.5555555555555556,0.6666666666666666,0.7638339920948617
n_neighbors,11,11,distance,minkowski,2,6,16,16,0.5111111111111111,0.5416666666666666,0.5474308300395258
n_neighbors,11,11,distance,minkowski,2,6,17,17,0.47619047619047616,0.3125,0.40227272727272734
n_neighbors,11,11,distance,minkowski,2,6,18,18,0.4444444444444444,0.5614035087719298,0.37747035573122534
n_neighbors,11,11,distance,minkowski,2,6,19,19,0.5777777777777777,0.6415094339622641,0.6699604743083004
n_neighbors,11,11,distance,minkowski,2,6,20,20,0.6444444444444445,0.5294117647058824,0.6373517786561264
n_neighbors,11,11,distance,minkowski,2,6,21,21,0.6,0.5909090909090909,0.6805555555555556
n_neighbors,11,11,distance,minkowski,2,6,22,22,0.4444444444444444,0.5454545454545454,0.39920948616600793
n_neighbors,11,11,distance,minkowski,2,6,23,23,0.6818181818181818,0.7307692307692307,0.7045454545454545
n_neighbors,11,11,distance,minkowski,2,6,24,24,0.5,0.3076923076923077,0.6493506493506493
n_neighbors,11,11,distance,minkowski,2,6,25,25,0.7111111111111111,0.6829268292682927,0.6620553359683795
n_neighbors,11,11,distance,minkowski,2,6,26,26,0.5777777777777777,0.6122448979591837,0.621031746031746
n_neighbors,11,11,distance,minkowski,2,6,27,27,0.4444444444444444,0.5614035087719298,0.5237154150197628
n_neighbors,11,11,distance,minkowski,2,6,28,28,0.5555555555555556,0.5833333333333334,0.5494071146245059
n_neighbors,11,11,distance,minkowski,2,6,29,29,0.6888888888888889,0.75,0.8201581027667985
n_neighbors,11,11,distance,minkowski,2,6,30,30,0.5111111111111111,0.15384615384615385,0.5178571428571428
n_neighbors,11,11,distance,minkowski,2,6,31,31,0.6888888888888889,0.7083333333333334,0.7608695652173914
n_neighbors,11,11,distance,minkowski,2,6,32,32,0.6363636363636364,0.68,0.6563146997929606
n_neighbors,11,11,distance,minkowski,2,6,33,33,0.6888888888888889,0.6111111111111112,0.7569169960474308
n_neighbors,11,11,distance,minkowski,2,6,34,34,0.7555555555555555,0.7924528301886793,0.8472222222222222
n_neighbors,11,11,distance,minkowski,2,6,35,35,0.4666666666666667,0.4,0.5217391304347825
n_neighbors,11,11,distance,minkowski,2,6,36,36,0.5,0.5,0.518595041322314
n_neighbors,11,11,distance,minkowski,2,6,37,37,0.5111111111111111,0.0,0.5276679841897234
n_neighbors,11,11,distance,minkowski,2,6,38,38,0.5111111111111111,0.42105263157894735,0.4426877470355731
n_neighbors,11,11,distance,minkowski,2,6,39,39,0.4772727272727273,0.5490196078431373,0.4057971014492754
n_neighbors,11,11,distance,minkowski,2,6,40,40,0.5111111111111111,0.5,0.4861111111111111
n_neighbors,11,11,distance,minkowski,2,6,41,41,0.5555555555555556,0.5,0.5853174603174603
n_neighbors,11,11,distance,minkowski,2,6,42,42,0.8222222222222222,0.8260869565217391,0.9150197628458497
n_neighbors,11,11,distance,minkowski,2,6,43,43,0.5555555555555556,0.5,0.5256916996047432
n_neighbors,11,11,distance,minkowski,2,6,44,44,0.7241379310344828,0.7142857142857143,0.7
n_neighbors,11,11,distance,minkowski,2,6,45,45,0.5555555555555556,0.4444444444444444,0.5691699604743082
n_neighbors,11,11,distance,minkowski,2,6,46,46,0.4444444444444444,0.5098039215686274,0.38932806324110675
n_neighbors,11,11,distance,minkowski,2,6,47,47,0.5111111111111111,0.5925925925925926,0.5595238095238095
n_neighbors,11,11,distance,minkowski,2,6,48,48,0.7058823529411765,0.7058823529411765,0.7571428571428571
n_neighbors,11,11,distance,minkowski,2,6,49,49,0.8222222222222222,0.8095238095238095,0.9110671936758893
n_neighbors,11,11,distance,minkowski,2,6,50,50,0.5333333333333333,0.631578947368421,0.66600790513834
n_neighbors,11,11,distance,minkowski,2,6,51,51,0.5333333333333333,0.0,0.49404761904761907
n_neighbors,11,11,distance,minkowski,2,6,52,52,0.7317073170731707,0.6451612903225806,0.7595693779904306
n_neighbors,11,11,distance,minkowski,2,6,53,53,0.5116279069767442,0.36363636363636365,0.4199134199134199
n_neighbors,11,11,distance,minkowski,2,6,54,54,0.6410256410256411,0.6956521739130435,0.8043478260869565
n_neighbors,11,11,distance,minkowski,2,6,55,55,0.6888888888888889,0.6111111111111112,0.808300395256917
n_neighbors,11,11,distance,minkowski,2,6,56,56,0.6363636363636364,0.5789473684210527,0.7623966942148761
n_neighbors,11,11,distance,minkowski,2,6,57,57,0.5777777777777777,0.5957446808510638,0.6468253968253969
n_neighbors,11,11,distance,minkowski,2,6,58,58,0.5333333333333333,0.46153846153846156,0.498015873015873
n_neighbors,11,11,distance,minkowski,2,6,59,59,0.37777777777777777,0.17647058823529413,0.3869047619047619
n_neighbors,11,11,distance,minkowski,2,6,60,60,0.7954545454545454,0.7804878048780488,0.9070247933884298
n_neighbors,11,11,distance,minkowski,2,6,61,61,0.6976744186046512,0.5806451612903226,0.7835497835497837
n_neighbors,11,11,distance,minkowski,2,6,62,62,0.7777777777777778,0.7222222222222222,0.8478260869565218
n_neighbors,11,11,distance,minkowski,2,6,63,63,0.5348837209302325,0.23076923076923078,0.6363636363636364
n_neighbors,11,11,distance,minkowski,2,6,64,64,0.7333333333333333,0.7272727272727273,0.7648221343873518
n_neighbors,11,11,distance,minkowski,2,6,65,65,0.5111111111111111,0.42105263157894735,0.45039682539682535
n_neighbors,11,11,distance,minkowski,2,6,66,66,0.4222222222222222,0.43478260869565216,0.47430830039525695
n_neighbors,11,11,distance,minkowski,2,6,67,67,0.4888888888888889,0.08,0.48320158102766797
n_neighbors,11,11,distance,minkowski,2,6,68,68,0.4888888888888889,0.14814814814814814,0.5790513833992095
n_neighbors,11,11,distance,minkowski,2,6,69,69,0.5777777777777777,0.5128205128205128,0.5773809523809523
n_neighbors,11,11,distance,minkowski,2,6,70,70,0.5777777777777777,0.5128205128205128,0.5770750988142292
n_neighbors,11,11,distance,minkowski,2,6,71,71,0.6222222222222222,0.41379310344827586,0.4940711462450593
n_neighbors,11,11,distance,minkowski,2,6,72,72,0.8444444444444444,0.8372093023255814,0.9565217391304348
n_neighbors,11,11,distance,minkowski,2,6,73,73,0.6888888888888889,0.5882352941176471,0.7035573122529645
n_neighbors,11,11,distance,minkowski,2,6,74,74,0.5555555555555556,0.5238095238095238,0.6884920634920635
n_neighbors,11,11,distance,minkowski,2,6,75,75,0.5365853658536586,0.5365853658536586,0.6047619047619048
n_neighbors,11,11,distance,minkowski,2,6,76,76,0.4888888888888889,0.5660377358490566,0.49604743083003955
n_neighbors,11,11,distance,minkowski,2,6,77,77,0.5333333333333333,0.6181818181818182,0.5654761904761905
n_neighbors,11,11,distance,minkowski,2,6,78,78,0.6222222222222222,0.6382978723404256,0.6126482213438736
n_neighbors,11,11,distance,minkowski,2,6,79,79,0.625,0.5945945945945946,0.6525
n_neighbors,11,11,distance,minkowski,2,6,80,80,0.5333333333333333,0.27586206896551724,0.5395256916996047
n_neighbors,11,11,distance,minkowski,2,6,81,81,0.4888888888888889,0.0,0.4980237154150198
n_neighbors,11,11,distance,minkowski,2,6,82,82,0.6444444444444445,0.7333333333333333,0.6620553359683794
n_neighbors,11,11,distance,minkowski,2,6,83,83,0.5263157894736842,0.1,0.6537396121883657
n_neighbors,11,11,distance,minkowski,2,6,84,84,0.6818181818181818,0.6818181818181818,0.7122153209109731
n_neighbors,11,11,distance,minkowski,2,6,85,85,0.6136363636363636,0.6909090909090909,0.8405797101449275
n_neighbors,11,11,distance,minkowski,2,6,86,86,0.6363636363636364,0.6521739130434783,0.6790890269151139
n_neighbors,11,11,distance,minkowski,2,6,87,87,0.5333333333333333,0.631578947368421,0.6403162055335969
n_neighbors,11,11,distance,minkowski,2,6,88,88,0.4909090909090909,0.36363636363636365,0.4894179894179894
n_neighbors,11,11,distance,minkowski,2,6,89,89,0.5555555555555556,0.6428571428571429,0.6587301587301587
n_neighbors,11,11,distance,minkowski,2,6,90,90,0.4666666666666667,0.4,0.45059288537549413
n_neighbors,11,11,distance,minkowski,2,6,91,91,0.6136363636363636,0.6909090909090909,0.6849173553719009
n_neighbors,11,11,distance,minkowski,2,6,92,92,0.5535714285714286,0.4444444444444444,0.5230769230769231
n_neighbors,11,11,distance,minkowski,2,6,93,93,0.6222222222222222,0.6792452830188679,0.7687747035573123
n_neighbors,11,11,distance,minkowski,2,6,94,94,0.8409090909090909,0.8679245283018868,0.9772256728778468
n_neighbors,11,11,distance,minkowski,2,6,95,95,0.42857142857142855,0.5555555555555556,0.5625
n_neighbors,11,11,distance,minkowski,2,6,96,96,0.38095238095238093,0.5357142857142857,0.4965986394557823
n_neighbors,11,11,distance,minkowski,2,6,97,97,0.5681818181818182,0.42424242424242425,0.5413223140495869
n_neighbors,11,11,distance,minkowski,2,6,98,98,0.5333333333333333,0.6440677966101694,0.575098814229249
n_neighbors,11,11,distance,minkowski,2,6,99,99,0.5581395348837209,0.3448275862068966,0.5757575757575758
n_neighbors,11,11,distance,minkowski,2,6,100,100,0.5,0.5714285714285714,0.5432098765432098
n_neighbors,11,11,distance,minkowski,2,6,101,101,0.5111111111111111,0.3125,0.5909090909090908
n_neighbors,11,11,distance,minkowski,2,6,102,102,0.6,0.55,0.7114624505928854
n_neighbors,11,11,distance,minkowski,2,6,103,103,0.6046511627906976,0.6046511627906976,0.6861471861471862
n_neighbors,11,11,distance,minkowski,2,6,104,104,0.4186046511627907,0.4444444444444444,0.474025974025974
n_neighbors,11,11,distance,minkowski,2,6,105,105,0.4666666666666667,0.4,0.44664031620553357
n_neighbors,11,11,distance,minkowski,2,6,106,106,0.5777777777777777,0.5365853658536586,0.5297619047619048
n_neighbors,11,11,distance,minkowski,2,6,107,107,0.5555555555555556,0.5833333333333334,0.5277777777777779
n_neighbors,11,11,distance,minkowski,2,6,108,108,0.7777777777777778,0.7368421052631579,0.8043478260869565
